FilerEIN,TaxYear,BusinessNameLine1Txt,Title,AverageHoursPerWeekRt,AverageHoursPerWeekRltdOrgRt,IndividualTrusteeOrDirector,Officer,ReportableCompFromOrg,ReportableCompFromRltdOrg,OtherCompensation,KeyEmployee,HighestCompensatedEmployee,Name,FormerOfcrDirectorTrusteeInd,InstitutionalTrustee
912009004,2020,,AT-LARGE MEMBER OF THE BOARD OF DIRECTORS,1.00,5.00,X,,0,0,0,,,JAY TAYLOR,,
912009004,2020,,AT-LARGE MEMBER OF THE BOARD OF DIRECTORS,1.00,5.00,X,,0,0,0,,,JON WILLS,,
912009004,2020,,AT-LARGE MEMBER OF THE BOARD OF DIRECTORS,1.00,5.00,X,,0,0,0,,,ELLEN WEHR,,
912009004,2020,,AT-LARGE MEMBER OF THE BOARD OF DIRECTORS,1.00,5.00,X,,0,0,0,,,MIKE WOODWARD,,
912009004,2020,,DUCKS UNLIMITED CANADA,1.00,5.00,X,,0,0,0,,,DAVID BLOM,,
912009004,2020,,DUCKS UNLIMITED CANADA,1.00,5.00,X,,0,0,0,,,ROGER D'ESCHAMBAULT,,
912009004,2020,,DUCKS UNLIMITED CANADA,1.00,5.00,X,,0,0,0,,,KEVIN HARRIS,,
912009004,2020,,DUMAC,1.00,5.00,X,,0,0,0,,,WILLAM C ANSELL,,
912009004,2020,,DUMAC,1.00,5.00,X,,0,0,0,,,JOHN TOMKE,,
912009004,2020,,CHIEF FINANCIAL OFFICER & ASST. TREASURER,1.00,40.00,,X,0,185185,27083,,,DARIN BLUNCK,,
912009004,2020,,NATL DIR OF FINANCE & ASST. TREASURER,1.00,40.00,,X,0,190347,25548,,,ELIZABETH BOLFING,,
912009004,2020,,GENERAL COUNSEL & ASST. SECRETARY,1.00,40.00,,X,0,186141,30897,,,DAVID MARRONE,,
912009004,2020,,CHIEF OPERATING OFFICER,1.00,40.00,,,0,268509,30367,X,,E NICHOLS WILEY,,
912009004,2020,,EXECUTIVE SECRETARY,1.00,40.00,,,0,242475,32215,X,,DANIEL THIEL,,
912009004,2020,,CHIEF FUNDRAISING OFFICER,1.00,40.00,,,0,237739,27853,X,,AMY BATSON,,
912009004,2020,,CHIEF CONSERVATION OFFICER,1.00,40.00,,,0,263576,26019,X,,KAREN WALDROP,,
912009004,2020,,CAO/CFO/ASST. TREASURER,1.00,45.00,,,0,278142,27392,X,,EARL GROCHAU,,
912009004,2020,,CHIEF INFORMATION OFFICER,1.00,40.00,,,0,240863,27777,,X,GOVAN HORNOR,,
912009004,2020,,NATIONAL DIRECTOR OF DEVELOPMENT,1.00,40.00,,,0,217614,29947,,X,RICHARD SMITH,,
912009004,2020,,NATIONAL DIRECTOR OF FUNDRAISING OPERATIONS,1.00,40.00,,,0,214522,31982,,X,ADAM WEBSTER,,
912009004,2020,,CHIEF POLICY OFFICER,1.00,40.00,,,0,242068,25587,,X,ZACHARY HARTMAN,,
912009004,2020,,NATIONAL DIRECTOR OF EVENT FUNDRAISING,1.00,40.00,,,0,216925,32760,,X,DAVID SCHUESSLER,,
110303001,2020,,TRUSTEE,1.0,0.0,X,,0,0,0,,,ALFRED E OSBORNE JR,,
110303001,2020,,TRUSTEE (UNTIL 11/12/2020),1.0,0.0,X,,0,0,0,,,AUDREY MCNIFF,,
110303001,2020,,TRUSTEE,1.0,0.0,X,,0,0,0,,,CATHERINE D'AMATO,,
110303001,2020,,TRUSTEE (AS OF 7/2/2020),1.0,0.0,X,,0,0,0,,,JENNIFER MCAULIFFE,,
110303001,2020,,TRUSTEE,1.0,0.0,X,,0,0,0,,,JOHN MUSE,,
110303001,2020,,TRUSTEE,1.0,0.0,X,,0,0,0,,,LEONARD MENDONCA,,
110303001,2020,,TRUSTEE,1.0,0.0,X,,0,0,0,,,NANCY ALTOBELLO,,
110303001,2020,,TRUSTEE,1.0,0.0,X,,0,0,0,,,ROSIE RIOS,,
110303001,2020,,TRUSTEE,1.0,0.0,X,,0,0,0,,,THOMAS C STEWART,,
110303001,2020,,PRESIDENT,40.0,0.0,,X,0,0,0,,,PAMELA NORLEY,,
110303001,2020,,TREASURER,40.0,0.0,,X,0,0,0,,,DAVID SCOGLIO,,
110303001,2020,,SECRETARY,40.0,0.0,,X,0,0,0,,,JACOB CLAUSON,,
110303001,2020,,"SR. VP, I&P",40.0,0.0,,X,0,0,0,,,STEFAN PODVOJSKY,,
110303001,2020,,ASST SECRETARY,40.0,0.0,,X,0,0,0,,,RICHELLE TUCKER,,
271346553,2020,,President,010.00,,X,X,0,0,0,,,Jennifer S Buchanan DDS,,
271346553,2020,,Vice President,003.00,,X,X,0,0,0,,,Michael J Buchanan,,
271346553,2020,,Treasurer,010.00,,X,X,0,0,0,,,Janis K Ferris,,
271346553,2020,,Secretary,003.00,,X,X,0,0,0,,,Karen Holden,,
271346553,2020,,Board Member,001.00,,X,,0,0,0,,,Sally Huggins,,
271346553,2020,,Board Member,001.00,,X,,0,0,0,,,Mike Foster,,
364724966,2020,Andrea Zopp,See Schedule O,1.0,0,X,X,0,0,0,,,,,
364724966,2020,Charie A Zanck,See Schedule O,7.0,0,X,X,0,0,0,,,,,
364724966,2020,Dean M Harrison,See Schedule O,40.0,0,X,X,5630304,0,1342056,,,,,
364724966,2020,Emily J Kozak,See Schedule O,38.0,2.0,X,X,557435,0,68713,,,,,
364724966,2020,Eric G Neilson MD,See Schedule O,40.0,0,X,X,1084995,0,45068,,,,,
364724966,2020,Forrest R Whittaker,See Schedule O,5.0,0,X,X,0,0,0,,,,,
364724966,2020,Glenn F Tilton,See Schedule O,2.0,0,X,X,0,0,0,,,,,
364724966,2020,HOMI B PATEL,See Schedule O,6.0,0,X,X,0,0,0,,,,,
364724966,2020,Howard B Chrisman MD,See Schedule O,40.0,0,X,X,1372449,0,240282,,,,,
364724966,2020,J Christopher Reyes,See Schedule O,1.0,0,X,X,0,0,0,,,,,
364724966,2020,Jay M Anderson,See Schedule O,40.0,0,X,X,1019638,0,258468,,,,,
364724966,2020,JOHN A CANNING,See Schedule O,1.0,0,X,X,0,0,0,,,,,
364724966,2020,John A Orsini,See Schedule O,40.0,0,X,X,1887921,0,441287,,,,,
364724966,2020,Julie L Creamer,See Schedule O,40.0,0,X,X,2009294,0,212933,,,,,
364724966,2020,Kevin P Poorten,See Schedule O,38.0,2.0,X,X,1288819,0,339191,,,,,
364724966,2020,LARRY D RICHMAN,See Schedule O,1.0,0,X,X,0,0,0,,,,,
364724966,2020,Matthew J Flynn,See Schedule O,38.0,2.0,X,X,684578,0,115250,,,,,
364724966,2020,Michael A Cullen,See Schedule O,6.0,0,X,X,0,0,0,,,,,
364724966,2020,Michael Kokott,See Schedule O,40.0,0,X,X,335335,0,43653,,,,,
364724966,2020,Patrick Towne MD,See Schedule O,40.0,0,X,X,1006103,0,244410,,,,,
364724966,2020,Terrence Moisan MD,See Schedule O,0,0,X,X,0,0,0,,,,,
364724966,2020,Thomas J McAfee,See Schedule O,40.0,0,X,X,1384832,0,329429,,,,,
364724966,2020,William A Osborn,See Schedule O,1.0,0,X,X,0,0,0,,,,,
364724966,2020,William J McCune MD,See Schedule O,40.0,0,X,X,287301,0,26935,,,,,
364724966,2020,WILLIAM P FLESCH,See Schedule O,1.0,0,X,X,0,0,0,,,,,
364724966,2020,Abby J Szklarek,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Adam Cooper,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Adam Hoeflich,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Albert M Friedman,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Alexander D Stuart,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Amy S Paller MD,See Schedule O,40.0,0,X,,509559,0,56909,,,,,
364724966,2020,Andrea Redmond-Ferguson,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Andrew G Bluhm,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Anthony Altimari MD,See Schedule O,40.0,0,X,,709198,0,44026,,,,,
364724966,2020,Anthony B Davis,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,ANTHONY K KESMAN,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Beverly Schatte,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Brett J Hart,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Carol L Bernick,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Catherine Odelbo,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Charles Mills,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Charles Ruth,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Christine Leahy,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Corinne J Wood,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Daniel Brat,See Schedule O,40.0,0,X,,393518,0,10490,,,,,
364724966,2020,Daniel P Campagna,See Schedule O,40.0,0,X,,24000,0,0,,,,,
364724966,2020,David R Casper,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Dean Barrett,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Debbie S Saran,See Schedule O,6.0,0,X,,0,0,0,,,,,
364724966,2020,Desiree Rogers,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Dolly Devara MD,See Schedule O,40.0,0,X,,656837,0,45382,,,,,
364724966,2020,DONALD L THOMPSON,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Douglas Bade,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Douglas E Vaughan MD,See Schedule O,40.0,0,X,,570404,0,38291,,,,,
364724966,2020,Edward T Tilly,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Eric Smith,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,FREDERICK H WADDELL,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,George Sreckovic MD,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Gregory Smith,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,J Christopher Gallagher,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Jack A Wagoner MD,See Schedule O,40.0,0,X,,639397,0,45329,,,,,
364724966,2020,James A Gordon,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,James C Murray III,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,JAMES P ZALLIE,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,James T Glerum,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,James Thorpe,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Jane D Pigott,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Jane Lux,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Jason Tyler,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,JC Gonzalez-Mendez,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Joe Crane,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,John A Kessler MD,See Schedule O,40.0,0,X,,37574,0,19668,,,,,
364724966,2020,John F Podjasek,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,JOHN H DICK,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,John R Ettelson,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Joseph D Mansueto,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,JOSEPH F DAMICO,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Judy P Greffin,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Karen R Mills,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Keating Crown,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Kent Dauten,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,KERMIT R CRAWFORD,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Lawrence Hunt,See Schedule O,2.0,0,X,,0,0,0,,,,,
364724966,2020,Layanya Shankar MD,See Schedule O,40.0,0,X,,25000,0,0,,,,,
364724966,2020,Leonidas C Platanias MD PhD,See Schedule O,40.0,0,X,,187189,0,14210,,,,,
364724966,2020,Linda Johnson Rice,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Lisa M Giles,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Mahesh Ramachandran MD,See Schedule O,40.0,0,X,,493683,0,40261,,,,,
364724966,2020,Manny Favela,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Marc S Schulman,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,MARC STRAUSS,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Mark Cozzi,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Mary Beth Richmond MD,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Matthew S Darnall,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Michael F DeSantiago,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Michael G O'Grady,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Michael J Kachmer,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Michael Schmidt MD,See Schedule O,40.0,0,X,,433817,0,45352,,,,,
364724966,2020,Michael W Ferro,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Michael-Dean Chorneyko,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Mike Leonard,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Morton O Schapiro,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Muneer A Satter,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Nicholas D Chabraja,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Nicholas J Volpe MD,See Schedule O,40.0,0,X,,548997,0,50184,,,,,
364724966,2020,Patricia A Woertz,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Pedro DeJesus,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Peter Bernick,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,PETER D CRIST,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Peter K Whinfrey,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Peter S Hurst BDS,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Phebe N Novakovic,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Reeve Waud,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Ricardo Meza,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Richard A Davis,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Richard H Lenny,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Richard S Price,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Robert J Stucker,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Roberto R Herencia,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Roger L Benson,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Ron M Saslow,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Samuel C Scott III,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Sandra L Helton,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Scott C Smith,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Scott Helm MD,See Schedule O,40.0,0,X,,266186,0,0,,,,,
364724966,2020,Scott L Gwilliam,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Scott Serota,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,SEAN M CONNOLLY,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Shawn M Donnelly,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Shelia G Talton,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Stephen Crawford,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Stephen Davis,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Stephen Reyes,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,TERRANCE D PEABODY MD,See Schedule O,40.0,0,X,,822388,0,51397,,,,,
364724966,2020,Theodore L Koenig,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Thomas F Quinn,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Thomas Matya,See Schedule O,7.0,0,X,,0,0,0,,,,,
364724966,2020,Timothy P Moen,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Timothy P Sullivan,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Todd Barrowclift DO,See Schedule O,40.0,0,X,,248801,0,37063,,,,,
364724966,2020,Tom A Carey,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,Trina Gordon McCallister,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,WILLARD M HUNTER,See Schedule O,5.0,0,X,,0,0,0,,,,,
364724966,2020,WILLIAM A VONHOENE,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,William C Kunkler,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,WILLIAM D PEREZ,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,William F Cunningham,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,William G Daluga,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,William M Daley,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,William S Goldberg,See Schedule O,1.0,0,X,,0,0,0,,,,,
364724966,2020,Connie D Falcone,See Schedule O,40.0,0,,X,628747,0,69169,,,,,
364724966,2020,Danae K Prousis,See Schedule O,40.0,0,,X,1299803,0,27073,,,,,
364724966,2020,Dee A Manire,See Schedule O,1.0,0,,X,0,0,0,,,,,
364724966,2020,Edward J Wehmer,See Schedule O,1.0,0,,X,0,0,0,,,,,
364724966,2020,Leah V Hobson,See Schedule O,40.0,0,,X,488997,0,62819,,,,,
364724966,2020,Maureen Bryant,See Schedule O,40.0,0,,X,772337,0,98788,,,,,
364724966,2020,Maureen Taus,See Schedule O,40.0,0,,X,551024,0,62365,,,,,
364724966,2020,Aaron Bare,See Schedule O,40.0,0,,,1350283,0,48629,,X,,,
364724966,2020,Daniel Derman,Senior Vice President,40.0,0,,,1103310,0,170854,,X,,,
364724966,2020,Elizabeth Rosenberg,"SVP, Administration",40.0,0,,,1300581,0,338919,,X,,,
364724966,2020,Harish Shownkeen,See Schedule O,40.0,0,,,1691891,0,35690,,X,,,
364724966,2020,Patrick McCarthy MD,SEE SCHEDULE O,40.0,0,,,2584425,0,68106,,X,,,
364724966,2020,Brian J Lemon,See Schedule O,40.0,0,,,249082,0,15883,,,,X,
364724966,2020,James Giblin,See Schedule O,40.0,0,,,898641,0,241102,,,,X,
364724966,2020,Michael S Eesley,See Schedule O,40.0,0,,,1684995,0,110517,,,,X,
364724966,2020,Michael Vivoda,See Schedule O,40.0,0,,,1019900,0,0,,,,X,
453358926,2020,EVE J HIGGINBOTHAM SM MD,SECRETARY,4.0,0,X,X,13250,0,0,,,,,
453358926,2020,JOSEPH R IMPICCICHE JD MHA,PRESIDENT & CEO,50.0,0.0,X,X,12948328,0,70304,,,,,
453358926,2020,KRISTI A SAVACOOL,TREASURER,4.0,0,X,X,35000,0,0,,,,,
453358926,2020,SHEILA P BURKE MPA RN FAAN,VICE CHAIR,4.0,0,X,X,35000,0,0,,,,,
453358926,2020,W STANCIL STARNES JD,CHAIR,4.0,0,X,X,0,0,0,,,,,
453358926,2020,MICHAEL E ZYCHINSKI CPA,DIRECTOR,4.0,0,X,,42000,0,0,,,,,
453358926,2020,REGINA M BENJAMIN MD MBA,DIRECTOR,4.0,0,X,,36000,0,0,,,,,
453358926,2020,STEPHEN M DUFILHO CPA,"DIRECTOR/DIRECTOR, ASCENSION CAPITAL",8.0,0,X,,117625,0,0,,,,,
453358926,2020,ELIZABETH C FOSHAGE CPA,EVP & CFO,50.0,0.0,,X,3165448,0,48317,,,,,
453358926,2020,ANTHONY J SPERANZO,"PRESIDENT & CEO, ASCENSION CAPITAL",50.0,0.0,,,4612567,0,50313,,X,,,
453358926,2020,CRAIG A CORDOLA FACHE,EVP & COO,50.0,0.0,,,4135910,0,55303,,X,,,
453358926,2020,HERBERT J VALLIER,EVP & CHRO,50.0,0.0,,,7615648,0,52460,,X,,,
453358926,2020,JOSEPH G CACCHIONE MD FACC,"EVP, CLINICAL & NETWORK SERVICES",50.0,0.0,,,4257788,0,57765,,X,,,
453358926,2020,KAREN L SPRINGER,EVP & CNE,50.0,0.0,,,4264267,0,35897,,X,,,
453358926,2020,ANTHONY R TERSIGNI EDD FACHE,FORMER OFFICER (END 6/2019),50.0,0,,,1595609,0,53859,,,,X,
453358926,2020,EDUARDO F CONRADO,FORMER BOARD OFFICER (END 6/2018),50.0,0,,,3066237,0,47644,,,,X,
314379427,2020,,CHAIRMAN AND DIRECTOR,3.00,,X,,171989,0,0,,,JOHN K WELCH,,
314379427,2020,,DIRECTOR,3.00,,X,,158405,0,0,,,SEAN C O'KEEFE,,
314379427,2020,,DIRECTOR,3.00,,X,,151471,0,0,,,MICHAEL J GASSER,,
314379427,2020,,DIRECTOR,3.00,,X,,153567,0,0,,,JOHN C LECHLEITER,,
314379427,2020,,DIRECTOR,3.00,,X,,149829,0,0,,,KIRKLAND H DONALD,,
314379427,2020,,DIRECTOR,3.00,,X,,143495,0,0,,,STEPHANIE O'SULLIVAN,,
314379427,2020,,DIRECTOR,3.00,,X,,145992,0,0,,,SUZANNE M VAUTRINOT,,
314379427,2020,,DIRECTOR,3.00,,X,,152582,0,0,,,VICKY A BAILEY,,
314379427,2020,,DIRECTOR,3.00,,X,,160662,0,0,,,STEPHEN D STEINOUR,,
314379427,2020,,DIRECTOR FROM 02/21,3.00,,X,,0,0,0,,,WAYNE FREDERICK,,
314379427,2020,,"EXECUTIVE VP, GLOBAL LAB OPS",40.00,,,X,2546104,0,20227,,,RONALD D TOWNSEND,,
314379427,2020,,PRESIDENT & CEO,39.00,1.00,,X,4233802,0,44904,,,LEWIS VON THAER,,
314379427,2020,,"SR VP, GEN COUNSEL & SECRETARY",40.00,,,X,1134338,0,137394,,,RUSSELL P AUSTIN,,
314379427,2020,,"EXECUTIVE VP, CFO",40.00,,,X,1388388,0,49563,,,EDWARD GRECCO,,
314379427,2020,,"SR VP, LAB DIRECTOR",40.00,,,X,856599,0,127221,,,STEVEN F ASHBY,,
314379427,2020,,"SR VP, MARKETING & COMMUNICATIONS",40.00,,,X,858902,0,62871,,,PATRICK F JARVIS,,
314379427,2020,,"EXECUTIVE VP, CONTRACT RESEARCH",40.00,,,X,851068,0,45674,,,MATTHEW L VAUGHAN,,
314379427,2020,,"EXECUTIVE VP, LAB DIRECTOR",40.00,,,X,868979,0,62394,,,MARK T PETERS,,
314379427,2020,,"SR VP, CHIEF HR OFFICER",40.00,,,X,648063,0,44411,,,AIMEE KENNEDY,,
314379427,2020,,ASST TREASURER & ASST SECRETARY,39.00,1.00,,X,311752,0,106115,,,THOMAS E SHARPE,,
314379427,2020,,TREASURER,39.00,1.00,,X,316202,0,65984,,,BRIAN R SMITH,,
314379427,2020,,ASST TREAS. & CONTROLLER,40.00,,,X,182911,0,20059,,,MARK D PERRIGO,,
314379427,2020,,"SR VP, LAB DIRECTOR FROM 11/20",40.00,,,X,491782,0,59645,,,JOHN WAGNER,,
314379427,2020,,VP & GENERAL MANAGER,40.00,,,,768486,0,55889,,X,GEORGE LECAKES,,
314379427,2020,,VP & GENERAL MANAGER,40.00,,,,578386,0,93207,,X,MICHAEL JANUS,,
314379427,2020,,FELLOW,40.00,,,,526949,0,37252,,X,JUSTIN SANCHEZ,,
314379427,2020,,VP COMM MARKETING & SALES,40.00,,,,558789,0,63406,,X,JOSEPH BERGER,,
314379427,2020,,LAB DIRECTOR,40.00,,,,560253,0,23422,,X,GEORGE KORCH,,
314379427,2020,,"SR VP, CHIEF HR OFFICER TO 9/19",0.00,,,,133908,0,0,,,MALESA LITTERAL,X,
314379427,2020,,SENIOR VP 07/17 TO 11/17,0.00,,,,616441,0,0,,,THOMAS E MASON,X,
314379427,2020,,ACTING CFO 7/17 TO 05/18,0.00,,,,153875,0,0,,,BRETT BOSLEY,X,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,1.00,50.00,X,X,0,2715239,52463,,,PETER K MARKELL,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,2521196,54521,,,PETER L SLAVIN MD MBA,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,2271565,43865,,,ELIZABETH G NABEL MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,1.00,50.00,X,X,0,1792088,64509,,,GREGG S MEYER MD MSC,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1627512,0,67243,,,JAMES D KANG MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1472126,0,63192,,,JOAN WHITTEN MILLER MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1436458,0,67572,,,GERARD M DOHERTY MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,0,1384675,55425,,,LAURA S PEABODY ESQ,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1281116,0,56332,,,MITCHEL B HARRIS MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,1240818,63643,,,JOHN R FERNANDEZ,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1207332,0,61128,,,KEITH D LILLEMOE MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,1163196,61781,,,SALLY MASON BOEMER,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,1066169,0,63569,,,TIMOTHY G FERRIS MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1044108,0,40367,,,GREGORY J WALKER FACHE,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1026730,0,53719,,,DAPHNE ADELE HAAS-KOGAN MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,989989,0,69648,,,GREGORY J PAULY,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,973468,0,61724,,,O'NEIL BRITTON MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,957564,0,43014,,,TIMOTHY E FOSTER MD MBA MS,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,930400,0,64444,,,GILES W BOLAND MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,915237,0,60942,,,JAMES A BRINK MD,,
900656139,2020,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,903371,0,65628,,,MARK A VARVARES MD FACS,,
